bus_id,route_id,route_nm,route_ord,node_id,ars_id,node_nm,lngt,la
b000344,100100599,2311,1,106000319,7418,중랑공영차고지.신내역,127.1027997,37.61354475
b000345,104000006,242,1,106000319,7418,중랑공영차고지.신내역,127.1027997,37.61354475
b000346,100100522,2016,1,106000319,7418,중랑공영차고지.신내역,127.1027997,37.61354475
b000347,110000005,8101,1,109000011,10011,도봉보건소,127.0407624,37.65893642
b000348,122000002,6102,1,109000015,10015,쌍문역,127.0347687,37.64881742
b000349,101900002,용산04,1,101000012,2104,서울역서부,126.969153,37.556235
b000350,113000001,8761,1,113000113,14204,신촌로터리,126.934562,37.553892
b000351,100100252,5515,1,120000225,21327,금호타운아파트,126.93783,37.46571
b000352,120000002,N850,1,120000236,21338,한남운수대학동차고지,126.9398176,37.47037897
b000353,100100254,5517,1,120000236,21338,한남운수대학동차고지,126.9398176,37.47037897
b000354,117000001,N852,1,120000236,21338,한남운수대학동차고지,126.9398176,37.47037897
b000355,100100077,501,1,120000236,21338,한남운수대학동차고지,126.9398176,37.47037897
b000356,100100255,5519,1,120000198,21300,우방아파트,126.919247,37.489233
b000357,110000003,8112,1,107000095,8185,월계2교.참누리아파트,127.0503746,37.62321836
b000358,100100149,1133,1,110000200,11300,염광고등학교,127.0503112,37.62754013
b000359,120900001,동작13,1,119000074,20167,봉현초등학교,126.956215,37.491679
b000360,119900025,동작13-1,1,119000074,20167,봉현초등학교,126.956215,37.491679
b000361,100100275,5618,1,116000587,17899,보성운수기종점,126.892827,37.490156
b000362,116000003,N866,1,116000587,17899,보성운수기종점,126.892827,37.490156
b000363,100100568,6707A,1,115000619,16610,메이필드호텔,126.818686,37.547174
b000364,100100383,8541,1,117000051,18137,벽산아파트1단지.호압사입구,126.92119,37.453078
b000365,106000002,4,1,101000331,2291,남산예장버스환승주차장,126.989029,37.560033
b000366,106000004,01B,1,101000331,2291,남산예장버스환승주차장,126.989029,37.560033
b000367,109900008,도봉04,1,109900007,10504,동익아파트,127.0252306,37.65069499
b000368,109900007,도봉03,1,109900104,10505,꽃동네,127.0224988,37.65275721
b000369,109900003,도봉06,1,109900114,10503,한일병원,127.0284575,37.64586897
b000370,109900004,도봉05,1,109900114,10503,한일병원,127.0284575,37.64586897
b000371,111900002,은평01,1,111900014,12725,연신내역6번출구,126.92061,37.61879413
b000372,111900003,은평02,1,111900057,12504,상신초교.두산.한신아파트,126.9060258,37.59950075
b000373,111900001,은평03,1,111900058,12503,12번지건영아파트,126.913999,37.629087
b000374,111900007,은평06,1,111900063,12554,불광동팀수양관,126.9337169,37.62258154
b000375,111900004,은평04,1,111900111,12502,경향파크아파트,126.9064059,37.60981269
b000376,111900011,은평08-1,1,111900129,12811,힐스테이트302동앞,126.9253747,37.58834248
b000377,111900005,은평05,1,111900129,12811,힐스테이트302동앞,126.9253747,37.58834248
b000378,111900008,은평08,1,111900129,12811,힐스테이트302동앞,126.9253747,37.58834248
b000379,111900012,은평08-2,1,111900129,12811,힐스테이트302동앞,126.9253747,37.58834248
b000380,115900001,강서04,1,115900022,16500,염창역1번출구.강서평생학습관,126.8737556,37.54729799
b000381,115900007,강서07,1,115900023,16498,생태공원,126.818551,37.583442
b000382,115900003,강서02,1,115900080,16734,남부시장,126.8578071,37.53253613
b000383,115900004,강서03,1,115900089,16637,약수터,126.851516,37.538286
b000384,121900001,서초21,1,121900002,22100,한국소비자원,127.043825,37.466093
b000385,121900012,서초15,1,121900003,22227,롯데캐슬헤론아파트,126.9852046,37.49727424
b000386,121900007,서초09,1,121900005,22343,헌인가구단지,127.086699,37.459688
b000387,121900005,서초03,1,121900007,22345,교대역5번출구,127.014737,37.49379959
b000388,121900006,서초11,1,121900008,22267,예술의전당,127.013341,37.48042
b000389,121900003,서초10,1,121900011,22380,서초구민체육센터,126.990307,37.498382
b000390,121900009,서초01,1,121900114,22567,잠원역,127.0117465,37.51292942
b000391,124000009,6500,1,121001303,22770,더케이호텔정문,127.0328684,37.46642576
b000392,101000005,심야A21,1,100000365,1037,동대문역.흥인지문,127.012453,37.572102
b000393,100100155,1140,1,110000380,11482,삼화상운차고지,127.052946,37.62608628
b000394,100100130,1017,1,110000380,11482,삼화상운차고지,127.052946,37.62608628
b000395,110000002,173,1,110000380,11482,삼화상운차고지,127.052946,37.62608628
b000396,100100035,163,1,110000380,11482,삼화상운차고지,127.052946,37.62608628
b000397,100100089,604,1,114000270,15377,신월동기점,126.838662,37.529577
b000398,111000008,674,1,114000270,15377,신월동기점,126.838662,37.529577
b000399,100100163,1152,1,207000107,61165,청구아파트,127.0957757,37.73744641
b000400,109000002,서울05,1,235000078,68131,율정마을7.8단지,127.0985695,37.82944006
b000401,100100043,261,1,107000238,8335,석관고등학교후문,127.0665,37.610699
b000402,100100425,1122,1,107000244,8342,상진운수종점,127.065628,37.611267
b000403,100000011,54321,1,100000184,1282,청와대분수대앞,126.9738378,37.58287013
b000404,113000003,8762,1,113000202,14296,디지털미디어시티역2번출구,126.8996741,37.57520782
b000405,100100039,202,1,222001651,42067,202번종점,127.1089104,37.64666044
b000406,100100166,2212,1,222001651,42067,202번종점,127.1089104,37.64666044
b000407,121900014,서초22,1,121000081,22157,남부터미널,127.015601,37.484755
b000408,107000003,8002,1,100000041,1136,하림각,126.9617068,37.59813307
b000409,100100011,106,1,207000023,61172,대원여객,127.0435612,37.75319576
b000410,100100402,9709,1,229000746,63256,장터고개.맥금동영업소,126.7335197,37.77233121
b000411,100100038,201,1,221000046,39080,구리수택차고지,127.1563936,37.59361679
b000412,100100345,7611,1,111000907,35331,은평공영차고지,126.88381,37.591802
b000413,100100565,750B,1,111000907,35331,은평공영차고지,126.88381,37.591802
b000414,100000016,N876,1,111000907,35331,은평공영차고지,126.88381,37.591802
b000415,100100548,7714,1,111000907,35331,은평공영차고지,126.88381,37.591802
b000416,111000017,N72,1,111000907,35331,은평공영차고지,126.88381,37.591802
b000417,116900017,영등포09,1,116000016,17102,신도림역,126.8915708,37.50701588
b000418,114900006,영등포12,1,116000016,17102,신도림역,126.8915708,37.50701588
b000419,100100323,6650,1,116000016,17102,신도림역,126.8915708,37.50701588
b000420,100000004,8001,1,113000053,14143,신덕성결교회,126.9566906,37.54594101
b000421,111000018,8701,1,111000330,12425,지축교앞,126.919686,37.6448504
b000422,100100074,471,1,218000221,35160,동산동능모퉁이.한국지역난방공 ,126.9056673,37.64685893
b000423,111000012,774,1,218000221,35160,동산동능모퉁이.한국지역난방공 ,126.9056673,37.64685893
b000424,100100263,5528,1,117000130,18216,가산동기점,126.875255,37.48522703
b000425,100100084,571,1,117000130,18216,가산동기점,126.875255,37.48522703
b000426,100100248,5012,1,117000130,18216,가산동기점,126.875255,37.48522703
b000427,111000009,8771,1,111000128,12216,구산중학교.구산교회,126.9108336,37.6088024
b000428,100100282,5626,1,209000265,56075,안양비산동종점,126.9509051,37.4113383
b000429,100100281,5625,1,209000265,56075,안양비산동종점,126.9509051,37.4113383
b000430,100100287,5713,1,209000265,56075,안양비산동종점,126.9509051,37.4113383
b000431,100100436,670,1,116000195,17290,온수동종점,126.82122,37.491968
b000432,124000032,N16B,1,116000195,17290,온수동종점,126.82122,37.491968
b000433,116000004,660,1,116000195,17290,온수동종점,126.82122,37.491968
b000434,100100064,406,1,122000344,23458,구룡마을,127.064041,37.478975
b000435,100100500,4312,1,122000344,23458,구룡마을,127.064041,37.478975
b000436,100100250,5511,1,120000452,21841,신림2동차고지,126.938321,37.470982
b000437,118900001,영등포04,1,118900002,19502,대림역,126.8949855,37.49418817
b000438,118900005,영등포03,1,118900003,19503,현대2.3차아파트,126.8962827,37.53174087
b000439,118900004,영등포02,1,118900004,19504,한국수자원연구소,126.8895618,37.5439176
b000440,118900006,영등포05,1,118900110,19862,당산역,126.9010481,37.53300289
b000441,100100272,5615,1,120000447,21363,보성운수차고지맞은편,126.9192632,37.46467082
b000442,100000008,8321A,1,123000169,24259,신흥운수입구,127.134153,37.505033
b000443,100100218,3220,1,123000171,24261,송파레미니스후문,127.135317,37.506195
b000444,100100215,3216,1,123000171,24261,송파레미니스후문,127.135317,37.506195
b000445,100100226,3414,1,123000171,24261,송파레미니스후문,127.135317,37.506195
b000446,111000015,N877,1,111000081,12169,새절역,126.9134546,37.59118719
b000447,100100247,4433,1,122000128,23231,대치역7번출구.선경아파트,127.06408,37.492458
b000448,100100117,752,1,111000060,12148,선진운수종점,126.910862,37.613895
b000449,100100352,7720,1,111000060,12148,선진운수종점,126.910862,37.613895
b000450,100100341,7022,1,111000060,12148,선진운수종점,126.910862,37.613895
b000451,100100116,742,1,111000060,12148,선진운수종점,126.910862,37.613895
b000452,112000003,8773,1,111000037,12125,녹번역,126.933176,37.601187
b000453,109900002,도봉07,1,109900006,10502,도봉여성센터,127.0302538,37.6628827
b000454,100100085,600,1,116000195,17290,온수동종점,126.82122,37.491968
b000455,100100551,673,1,210000246,46104,자동차매매단지,126.747558,37.4887844
b000456,100100091,606,1,210000246,46104,자동차매매단지,126.747558,37.4887844
b000457,100100102,661,1,210000246,46104,자동차매매단지,126.747558,37.4887844
b000458,100100018,130,1,108000194,9289,우이동차고지기점,127.012021,37.662987
b000459,100100023,144,1,108000194,9289,우이동차고지기점,127.012021,37.662987
b000460,100100172,1165,1,108000196,9291,화계사입구.종점,127.013707,37.632628
b000461,100100583,121,1,108000196,9291,화계사입구.종점,127.013707,37.632628
b000462,100000012,12345,1,100000009,1104,경복고교,126.970884,37.58516
b000463,111900013,금천01-1,1,116900303,18604,가산디지털단지역,126.883467,37.481762
b000464,119900005,서초16,1,119000288,20016,정금마을.방배경찰서,126.9826144,37.49423389
b000465,108000004,1125B,1,108000066,9154,북부수도사업소,127.0361604,37.63423504
b000466,100100132,1111,1,108000066,9154,북부수도사업소,127.0361604,37.63423504
b000467,100100139,1124,1,108000066,9154,북부수도사업소,127.0361604,37.63423504
b000468,100100024,145,1,108000066,9154,북부수도사업소,127.0361604,37.63423504
b000469,100100027,148,1,108000067,9155,북부수도사업소,127.0352743,37.63495684
b000470,116000005,8561,1,120000048,21149,신림동별빛거리입구,126.929633,37.485847
b000471,123000012,9999Test,1,123000002,24002,잠실역.잠실대교남단,127.0996446,37.51378728
b000472,100100259,5523,1,120000233,21335,보성운수기종점,126.919021,37.464132
b000473,100100257,5522A난곡,1,120000233,21335,보성운수기종점,126.919021,37.464132
b000474,100100258,5522B호암,1,120000233,21335,보성운수기종점,126.919021,37.464132
b000475,100100189,2014,1,103000183,4286,성수동차고지,127.055682,37.535793
b000476,103000002,N824,1,103000183,4286,성수동차고지,127.055682,37.535793
b000477,100100209,2412,1,103000183,4286,성수동차고지,127.055682,37.535793
b000478,100100201,2224,1,103000183,4286,성수동차고지,127.055682,37.535793
b000479,100100210,2413,1,103000183,4286,성수동차고지,127.055682,37.535793
b000480,100100134,1114,1,107000163,8258,성북생태체험관,127.006498,37.620221
b000481,100100129,1014,1,107000163,8258,성북생태체험관,127.006498,37.620221
b000482,118900009,영등포11,1,118000216,19307,대방역,126.926049,37.513513
b000483,118900008,영등포10,1,118000216,19307,대방역,126.926049,37.513513
b000484,114900005,영등포13,1,118000219,19310,대방천사거리,126.9196869,37.49872928
b000485,100100324,6651,1,118000219,19310,대방천사거리,126.9196869,37.49872928
b000486,119900003,서초05,1,119000288,20016,정금마을.방배경찰서,126.9826144,37.49423389
b000487,119900002,서초06,1,119000288,20016,정금마을.방배경찰서,126.9826144,37.49423389
b000488,113000005,서울06,1,234000056,78103,오포베르빌아파트,127.1762683,37.3455333
b000489,100100063,402,1,123000354,24446,장지공영차고지,127.135886,37.480507
b000490,100100232,3422,1,123000354,24446,장지공영차고지,127.135886,37.480507
b000491,100100501,3319,1,123000354,24446,장지공영차고지,127.135886,37.480507
b000492,100100229,3417,1,123000354,24446,장지공영차고지,127.135886,37.480507
b000493,100100438,3011,1,123000354,24446,장지공영차고지,127.135886,37.480507
b000494,100100071,461,1,123000354,24446,장지공영차고지,127.135886,37.480507
b000495,123000005,8337,1,123000087,24176,삼전사회복지관,127.094243,37.498092
b000496,100100170,1162,1,107000269,8367,구민회관입구,127.0064557,37.59670335
b000497,100100171,1164,1,107000274,8372,서경대본관,127.011423,37.61546
b000498,107000001,1116,1,107000017,8107,국민대앞,126.9940273,37.61067955
b000499,100100185,1711,1,107000022,8112,청덕초교,127.00006,37.60863
b000500,100100036,171,1,107000023,8113,북악중학교,127.002908,37.607386
b000501,104000007,01A,1,101000006,2006,서울역버스환승센터,126.9728548,37.55547941
b000502,104000008,01B,1,101000006,2006,서울역버스환승센터,126.9728548,37.55547941
b000503,109900001,도봉01,1,109000118,10203,쌍문동우이빌라,127.01802,37.657407
b000504,100100295,5611,1,117000138,18226,가산디지털단지역,126.8831991,37.48143938
b000505,116900018,양천04,1,116000381,17855,신도림동아3차아파트,126.883688,37.510209
b000506,100100513,6100,1,106000427,7771,망우역,127.092596,37.59866073
b000507,100100143,1127,1,109000068,10153,도봉산입구,127.040722,37.687083
b000508,100100144,1128,1,109000068,10153,도봉산입구,127.040722,37.687083
b000509,100100021,142,1,109000068,10153,도봉산입구,127.040722,37.687083
b000510,100100020,141,1,109000068,10153,도봉산입구,127.040722,37.687083
b000511,100100228,3416,1,123000337,24429,남한산성입구,127.157278,37.49096
b000512,100100222,3316,1,123000337,24429,남한산성입구,127.157278,37.49096
b000513,100100213,3214,1,123000337,24429,남한산성입구,127.157278,37.49096
b000514,123000004,8336,1,123000337,24429,남한산성입구,127.157278,37.49096
b000515,100100550,662,1,115000296,16408,외발산동기점,126.8213322,37.54520915
b000516,100100305,6628,1,115000296,16408,외발산동기점,126.8213322,37.54520915
b000517,100100097,650,1,115000296,16408,외발산동기점,126.8213322,37.54520915
